config_index,K_Eh,Vavg_Eh,Etotal_Eh
934,0.000427387183137731,-76.46229487305332,-76.46186748587019
935,0.0004274171857246164,-76.46362316436998,-76.46319574718426
936,0.00042741042890331285,-76.46150196262667,-76.46107455219777
937,0.00042743330953505477,-76.46363522848,-76.46320779517046
938,0.00042740558180277155,-76.46164328117668,-76.46121587559487
939,0.00042739017113006643,-76.46127775126668,-76.46085036109555
940,0.0004274522543800393,-76.46352156751333,-76.46309411525894
941,0.00042737805339690963,-76.45977647840667,-76.45934910035326
942,0.0004274045701801829,-76.45956454566,-76.45913714108983
943,0.000427421614048948,-76.4617859799,-76.46135855828595
944,0.0004274125802049197,-76.46127010379332,-76.46084269121312
945,0.00042738098847208705,-76.46049240144998,-76.46006502046151
946,0.00042741650166094506,-76.45716481374666,-76.45673739724499
947,0.0004274054560973136,-76.46389468179,-76.4634672763339
948,0.000427418371019796,-76.46252432773,-76.46209690935898
949,0.0004273965937882425,-76.46163677838668,-76.46120938179288
950,0.00042735937523765707,-76.46350044952666,-76.46307309015143
951,0.0004273967482154005,-76.46205360871,-76.46162621196177
952,0.00042742035437169727,-76.46331083825667,-76.4628834179023
953,0.0004273983281933686,-76.45974832059665,-76.45932092226845
954,0.00042737694688466755,-76.45825540870335,-76.45782803175646
955,0.0004274262621072944,-76.45903589271666,-76.45860846645455
956,0.000427411513120979,-76.46321995365,-76.46279254213688
957,0.000427381224425783,-76.46261180728666,-76.46218442606224
958,0.00042737875737016665,-76.46131464900667,-76.4608872702493
959,0.0004274538339970684,-76.46234140347002,-76.46191394963603
960,0.00042736260151481054,-76.46170910035666,-76.46128173775514
961,0.0004274036583825746,-76.46162543764333,-76.46119803398496
962,0.0004273997399231887,-76.46071375549667,-76.46028635575675
963,0.0004274316150883299,-76.46412699292667,-76.46369956131157
964,0.00042737807849336937,-76.46328242079667,-76.46285504271818
965,0.00042743605133769875,-76.46344988809332,-76.46302245204198
966,0.00042741323299589755,-76.46176501358335,-76.46133760035035
967,0.00042741193464864184,-76.46268645831,-76.46225904637535
968,0.0004274057825327518,-76.46313238174334,-76.4627049759608
969,0.000427406869165206,-76.46151640787001,-76.46108900100084
970,0.0004274224885790226,-76.46162075949334,-76.46119333700476
971,0.0004273545218419768,-76.46126999471667,-76.46084264019483
972,0.0004274065430516675,-76.46357512904666,-76.4631477225036
973,0.0004273723460371022,-76.45943399646667,-76.45900662412063
974,0.0004273982806523298,-76.46023860252,-76.45981120423934
975,0.00042742827850146016,-76.46216602137665,-76.46173859309815
976,0.00042735340444336774,-76.45873592224667,-76.45830856884223
977,0.00042740711531900314,-76.46007068483999,-76.45964327772467
978,0.00042741123080954817,-76.46118986013998,-76.46076244890918
979,0.00042744937547073333,-76.46322206494666,-76.4627946155712
980,0.00042740615627059067,-76.45883437297333,-76.45840696681705
981,0.00042735561351636535,-76.46137213607332,-76.46094478045981
982,0.0004273414722397268,-76.45825894616665,-76.4578316046944
983,0.0004274084790698875,-76.46176688821,-76.46133947973092
984,0.0004273793390972089,-76.46327125612667,-76.46284387678757
985,0.0004273900351492663,-76.45880125342,-76.45837386338485
986,0.00042737906705104395,-76.45855396470333,-76.45812658563628
987,0.00042740680137856287,-76.46252195975002,-76.46209455294864
988,0.00042740225011826324,-76.46212770757332,-76.46170030532319
989,0.00042742669263193527,-76.46274647693333,-76.4623190502407
990,0.0004274164593959092,-76.46280687425,-76.4623794577906
991,0.0004274107813311992,-76.46119426297332,-76.460766852192
992,0.0004274123240898802,-76.46184128721667,-76.46141387489259
993,0.00042741041254727323,-76.46238789404,-76.46196048362746
994,0.000427400661839296,-76.46152766039332,-76.46110025973148
995,0.00042738273286945297,-76.46287403013666,-76.4624466474038
996,0.0004273975392718848,-76.46229004708333,-76.46186264954406
997,0.0004273780829076397,-76.46104249162666,-76.46061511354375
998,0.0004273971401185179,-76.46195845519665,-76.46153105805654
999,0.0004273604450131203,-76.45959761376,-76.45917025331498
1000,0.00042742392506670815,-76.4622746503,-76.46184722637494
1001,0.00042739518402697395,-76.46190741500664,-76.4614800198226
1002,0.00042740285084801624,-76.46145764172,-76.46103023886916
1003,0.0004273463768021214,-76.46114540308332,-76.46071805670653
1004,0.00042742458967029044,-76.46418585356,-76.46375842897032
1005,0.00042742602107125066,-76.46240088873,-76.46197346270893
1006,0.00042741901082890766,-76.46043748574999,-76.46001006673916
1007,0.0004274247426290597,-76.4632915656,-76.46286414085738
1008,0.0004274069373568363,-76.46000626944,-76.45957886250264
1009,0.00042742263212848606,-76.46076025450667,-76.46033283187454
1010,0.0004274247172187353,-76.46002894409666,-76.45960151937945
1011,0.0004274185043414904,-76.46323358802668,-76.46280616952234
1012,0.00042742567605957594,-76.46350646285666,-76.46307903718059
1013,0.0004274164233419733,-76.46244819902334,-76.4620207826
1014,0.0004274748767973396,-76.46379881208333,-76.46337133720652
1015,0.00042741681689069123,-76.46135367581333,-76.46092625899644
1016,0.0004274018751938151,-76.46163571225665,-76.46120831038145
1017,0.0004273924371318575,-76.45859698309665,-76.45816959065952
1018,0.0004274296078540868,-76.46273616655999,-76.46230873695214
1019,0.0004273720623939215,-76.45863475221667,-76.45820738015428
1020,0.0004273965715523767,-76.45854813280667,-76.45812073623512
1021,0.0004274033483692032,-76.46298264695,-76.46255524360163
1022,0.0004274009584361258,-76.46341387127667,-76.46298647031824
1023,0.00042740348863680796,-76.46160384027999,-76.46117643679135
1024,0.00042745543567335577,-76.46098659300667,-76.460559137571
1025,0.00042739518402697395,-76.46190741500664,-76.4614800198226
1026,0.000427381366218687,-76.46304831947,-76.46262093810378
1027,0.0004274149371650057,-76.46243877346,-76.46201135852283
1028,0.0004273786330308951,-76.46147049614,-76.46104311750696
1029,0.000427405323035086,-76.46287105582665,-76.46244365050362
1030,0.00042741097024676447,-76.46160329316332,-76.46117588219307
1031,0.00042741026581289077,-76.46316657526667,-76.46273916500085
1032,0.0004274219615074887,-76.45965750179666,-76.45923007983515
1033,0.00042743197888718695,-76.4606665725,-76.46023914052111
1034,0.0004273938851180076,-76.46211800163665,-76.46169060775154
1035,0.00042741597991152155,-76.46188772244666,-76.46146030646675
1036,0.0004274281843739924,-76.46181967007001,-76.46139224188563
1037,0.00042743033834164297,-76.46258200151667,-76.46215457117832
1038,0.00042738449384232446,-76.46011243988667,-76.45968505539282
1039,0.00042739852739162907,-76.45871223006333,-76.45828483153593
1040,0.00042743230927729496,-76.46326470918001,-76.46283727687073
1041,0.00042737274153669617,-76.46214762230669,-76.46172024956515
1042,0.00042738898211712646,-76.46028311894332,-76.4598557299612
1043,0.0004274007036881957,-76.45911122099666,-76.45868382029298
1044,0.0004273984088290624,-76.46231092506333,-76.4618835266545
1045,0.00042742796708128395,-76.46304401367667,-76.46261658570958
1046,0.00042741149149330785,-76.46227296129668,-76.46184554980519
1047,0.0004274105103757753,-76.46360253022999,-76.46317511971962
1048,0.0004274004537916056,-76.46401155018665,-76.46358414973287
1049,0.0004273929621624307,-76.46092592760333,-76.46049853464116
1050,0.0004274184028584748,-76.45708689468665,-76.45665947628379
1051,0.00042748092367068675,-76.46405735268667,-76.46362987176299
1052,0.00042739013648465364,-76.46112408677,-76.46069669663352
1053,0.00042739323832520433,-76.46233296628999,-76.46190557305167
1054,0.0004274128986912387,-76.46136013173,-76.46093271883132
1055,0.00042740274890676024,-76.46301052089001,-76.4625831181411
1056,0.00042741266948662164,-76.4626343281,-76.46220691543051
1057,0.0004273294114253888,-76.46176284541666,-76.46133551600524
1058,0.0004273650655031782,-76.46119929713333,-76.46077193206783
1059,0.00042740497965190885,-76.46006198900336,-76.45963458402372
1060,0.0004273915506477908,-76.45744067719001,-76.45701328563936
1061,0.0004274002170577897,-76.46169465652335,-76.46126725630629
1062,0.00042734603233061914,-76.46009242385666,-76.45966507782434
1063,0.000427412229738411,-76.46223542352332,-76.46180801129358
1064,0.000427379033807773,-76.46055845660999,-76.46013107757618
1065,0.00042740473115346014,-76.46439869116332,-76.46397128643217
1066,0.000427385321192628,-76.46207988069668,-76.46165249537549
1067,0.00042739826973110334,-76.46234797036,-76.46192057209026
1068,0.00042739084818723533,-76.46174623446667,-76.46131884361849
1069,0.00042731054454095093,-76.46143909642335,-76.46101178587881
1070,0.00042741337277785407,-76.45919308864333,-76.45876567527056
1071,0.0004273916681625674,-76.46095787811333,-76.46053048644517
1072,0.0004273940905854845,-76.46164013972333,-76.46121274563275
1073,0.0004273815944481085,-76.45881341397332,-76.45838603237887
1074,0.00042740505826161467,-76.46431267521665,-76.46388527015839
1075,0.00042741334755929837,-76.45834538018333,-76.45791796683577
1076,0.00042742480730014414,-76.46138977880999,-76.46096235400269
1077,0.00042738721373782046,-76.45951519539666,-76.45908780818293
1078,0.0004274309005689528,-76.46484142752,-76.46441399661943
1079,0.00042735342304023316,-76.46139080420333,-76.4609634507803
1080,0.00042738540816955275,-76.46169442204332,-76.46126703663515
1081,0.00042740107809673144,-76.45824913670332,-76.45782173562522
1082,0.0004274361205478308,-76.45714847055001,-76.45672103442946
1083,0.00042742307322517095,-76.46153061824336,-76.46110319517014
1084,0.0004274106537182094,-76.45894113918,-76.45851372852628
1085,0.00042737788926994316,-76.46158998663,-76.46116260874074
1086,0.0004273863695804973,-76.46156324220668,-76.4611358558371
1087,0.0004273798979350159,-76.46084554059334,-76.46041816069541
1088,0.0004273876749300688,-76.46374823769332,-76.46332085001839
1089,0.0004274223408805548,-76.46057488446,-76.46014746211912
1090,0.000427397473734271,-76.46185780686667,-76.46143040939295
1091,0.0004273744700492701,-76.46252356644001,-76.46209619196996
1092,0.00042747103776989134,-76.46354934667669,-76.46312187563892
1093,0.0004273961133647214,-76.46033389211668,-76.45990649600331
1094,0.00042740427075941103,-76.46146693227666,-76.4610395280059
1095,0.0004273924252972798,-76.45968758086333,-76.45926018843804
1096,0.00042745231807423344,-76.46366832698999,-76.46324087467191
1097,0.00042736900408226033,-76.46124905153667,-76.46082168253258
1098,0.0004273747546600868,-76.46293159558334,-76.46250422082868
1099,0.00042739878224891495,-76.46006627066335,-76.4596388718811
